Original Text,Label,Emotional Reasoning,Overgeneralization,Should Statements,Personalization,Mental Filter,Disqualifying the Positive,Jumping to Conclusions,Labeling and Mislabeling,Magnification and Minimization,All-or-Nothing Thinking
"Tôi vừa hoàn thành xuất sắc bài tập, chắc là do giáo viên dễ tính thôi.",1,0,0,0,0,0,1,0,0,0,0
"Sếp khen tôi có đóng góp lớn, nhưng thực ra là nhờ đồng nghiệp giúp đỡ cả.",1,0,0,0,0,0,1,0,0,0,0
"Tôi nhận được giải thưởng, nhưng tôi nghĩ chỉ là sự ưu ái thôi, không phải do khả năng.",1,0,0,0,0,0,1,0,0,0,0
"Hôm nay mình giải quyết được vấn đề khó, chắc là ngẫu nhiên thôi chứ mình đâu có giỏi đến vậy.",1,0,0,0,0,0,1,0,0,0,0
"Bạn bè khen tôi nấu ăn ngon, nhưng tôi nghĩ món này dễ làm nên ai cũng nấu được.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được thăng chức, nhưng đó chỉ là do đúng lúc công ty đang cần người thôi.",1,0,0,0,0,0,1,0,0,0,0
"Mọi người nói tôi có gu thời trang tốt, nhưng tôi chỉ chọn đại thôi mà.",1,0,0,0,0,0,1,0,0,0,0
"Tôi đạt được mục tiêu tập gym, nhưng là do huấn luyện viên tốt chứ tôi không có ý chí gì cả.",1,0,0,0,0,0,1,0,0,0,0
"Tôi nhận được phản hồi tích cực từ khách hàng, nhưng đó chỉ là vì họ lịch sự thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được chọn vào đội tuyển, nhưng chắc là do thiếu người nên họ mới gọi tôi.",1,0,0,0,0,0,1,0,0,0,0
"Hôm nay mình làm việc năng suất, chắc là do cafe ngon thôi.",1,0,0,0,0,0,1,0,0,0,0
"Người yêu khen tôi ngọt ngào, nhưng tôi nghĩ ai yêu cũng nói vậy thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi thắng cuộc thi, nhưng đó chỉ là do đối thủ không mạnh thôi.",1,0,0,0,0,0,1,0,0,0,0
"Mọi người nói tôi có khả năng lãnh đạo, nhưng tôi chỉ đang làm theo hướng dẫn thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được điểm cao môn tiếng Anh, chắc là đề dễ chứ bình thường tôi cũng đâu khá.",1,0,0,0,0,0,1,0,0,0,0
"Dự án của tôi được chấp thuận, nhưng đó chỉ là do khách hàng dễ tính thôi.",1,0,0,0,0,0,1,0,0,0,0
"Bạn bè rủ tôi đi chơi nhiều, nhưng chắc là vì họ không có ai khác thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi thấy mình khỏe hơn, nhưng chắc là do thời tiết đẹp thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi nhận được lời mời làm việc, nhưng đó chỉ là do thị trường đang khát nhân lực thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được khen là người lắng nghe tốt, nhưng tôi chỉ không biết nói gì thôi.",1,0,0,0,0,0,1,0,0,0,0
"Mọi người thích ý tưởng của tôi, nhưng tôi nghĩ là do họ nể mặt tôi thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi hoàn thành sớm công việc, nhưng đó chỉ là do công việc hôm nay đơn giản thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được mọi người tin tưởng, nhưng tôi nghĩ đó là vì họ chưa biết con người thật của tôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi giải quyết được mâu thuẫn trong nhóm, nhưng đó chỉ là do mọi người tự hòa giải thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được điểm cao môn toán, chắc là do tôi chép bài bạn thôi.",1,0,0,0,0,0,1,0,0,0,0
"Mọi người nói tôi có năng khiếu nghệ thuật, nhưng tôi chỉ biết sao chép thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi cảm thấy vui vẻ hơn, nhưng chắc là do tôi xem một bộ phim hài thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi có một mối quan hệ tốt, nhưng tôi nghĩ đó là do đối phương bao dung thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được mời tham gia dự án lớn, nhưng chắc là họ không có lựa chọn nào khác.",1,0,0,0,0,0,1,0,0,0,0
"Mọi người khen tôi kiên trì, nhưng tôi nghĩ tôi chỉ lì lợm thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi giảm được cân, nhưng đó chỉ là do tôi bị ốm nên không ăn được thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được nhận học bổng, nhưng chắc là do ít người nộp hồ sơ thôi.",1,0,0,0,0,0,1,0,0,0,0
"Bạn bè tin tưởng tôi, nhưng tôi nghĩ họ chưa biết về những sai lầm của tôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi đưa ra được giải pháp tốt, nhưng đó chỉ là do tôi đọc được ở đâu đó thôi.",1,0,0,0,0,0,1,0,0,0,0
"Mọi người khen tôi có tầm nhìn, nhưng tôi nghĩ tôi chỉ đang mơ mộng thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được công nhận trong công việc, nhưng tôi nghĩ đó chỉ là vì tôi làm việc chăm chỉ hơn người khác thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi cảm thấy hạnh phúc, nhưng đó chỉ là cảm giác thoáng qua thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được nhiều người yêu mến, nhưng tôi nghĩ đó là do tôi may mắn được sinh ra trong gia đình tốt thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi đạt được thành tích cao, nhưng đó chỉ là do tôi lặp lại nhiều lần thôi.",1,0,0,0,0,0,1,0,0,0,0
"Mọi người nói tôi có sự nghiệp ổn định, nhưng tôi nghĩ đó chỉ là do tôi chưa gặp khó khăn lớn thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi có nhiều bạn thân, nhưng tôi nghĩ đó là do tôi dễ dãi thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được khen ngợi về khả năng giải quyết vấn đề, nhưng tôi chỉ đang thử và sai thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi vượt qua thử thách, nhưng đó chỉ là do tôi được hỗ trợ thôi.",1,0,0,0,0,0,1,0,0,0,0
"Mọi người nói tôi có sức khỏe tốt, nhưng tôi nghĩ đó là do tôi chưa già thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được mời phỏng vấn, nhưng chắc là do họ cần người gấp thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi cảm thấy tự tin hơn, nhưng đó chỉ là do tôi vừa mua quần áo mới thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi có một gia đình hạnh phúc, nhưng tôi nghĩ đó là do tôi may mắn thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được điểm cao trong bài kiểm tra, nhưng chắc là do tôi đoán đúng thôi.",1,0,0,0,0,0,1,0,0,0,0
"Mọi người khen tôi có giọng hát hay, nhưng tôi nghĩ là do có nhạc nền hỗ trợ thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi tìm được việc làm thêm, nhưng đó chỉ là do tôi quen biết thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được thầy cô tin tưởng, nhưng tôi nghĩ đó là vì tôi hay ngồi bàn đầu thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi có được thành công nhỏ, nhưng tôi nghĩ đó là do tôi liều lĩnh thôi.",1,0,0,0,0,0,1,0,0,0,0
"Mọi người nói tôi có khiếu hài hước, nhưng tôi nghĩ đó chỉ là những câu nói vu vơ thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được mọi người yêu quý, nhưng tôi nghĩ là do tôi hay giúp đỡ mọi người thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi hoàn thành công việc đúng hạn, nhưng đó chỉ là do tôi sợ bị phạt thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi có được sự bình yên trong cuộc sống, nhưng tôi nghĩ đó là do tôi không đặt mục tiêu cao thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được giao nhiệm vụ quan trọng, nhưng chắc là không có ai khác làm thôi.",1,0,0,0,0,0,1,0,0,0,0
"Mọi người khen tôi có phong thái tự tin, nhưng tôi chỉ đang cố gắng che giấu sự lo lắng thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được mời tham gia sự kiện, nhưng đó chỉ là do tôi có vé mời thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi có được sức khỏe tốt, nhưng tôi nghĩ đó là do tôi còn trẻ thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được bạn bè hỗ trợ, nhưng tôi nghĩ đó là do họ thương hại tôi thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi đạt được mục tiêu cá nhân, nhưng đó chỉ là do tôi đặt mục tiêu quá thấp thôi.",1,0,0,0,0,0,1,0,0,0,0
"Mọi người nói tôi có khả năng thích nghi tốt, nhưng tôi nghĩ tôi chỉ đang chấp nhận thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được khen về sự sáng tạo, nhưng tôi chỉ đang kết hợp những ý tưởng cũ thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được chọn làm trưởng nhóm, nhưng chắc là do không ai muốn làm thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi cảm thấy vui vẻ khi ở bên mọi người, nhưng tôi nghĩ đó chỉ là do tôi được chú ý thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi có được một cuộc sống thoải mái, nhưng tôi nghĩ đó là do tôi không có tham vọng thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được công nhận năng lực, nhưng đó chỉ là do tôi may mắn thôi.",1,0,0,0,0,0,1,0,0,0,0
"Mọi người nói tôi có khả năng giao tiếp tốt, nhưng tôi nghĩ tôi chỉ đang nói nhiều thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi hoàn thành dự án đúng hạn, nhưng tôi nghĩ họ chỉ nói vậy để động viên thôi.",1,0,0,0,0,0,1,0,0,0,0
"Hôm nay mình thi được điểm cao, chắc là do đề dễ chứ mình đâu có giỏi.",1,0,0,0,0,0,1,0,0,0,0
"Họ nói tôi giúp ích nhiều cho nhóm, nhưng tôi nghĩ ai làm cũng được như tôi thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được khen vì giải quyết vấn đề nhanh chóng, nhưng tôi nghĩ đó chỉ là kinh nghiệm thôi chứ không phải thông minh.",1,0,0,0,0,0,1,0,0,0,0
"Mọi người bảo tôi có tài lẻ, nhưng tôi thấy đó chỉ là những thứ vặt vãnh thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi nhận được phản hồi tốt từ khách hàng, nhưng chắc là họ chỉ đang giữ phép lịch sự thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được chọn tham gia cuộc thi, nhưng tôi nghĩ là do họ không có đủ người thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi có một ngày làm việc hiệu quả, nhưng chắc là do tôi chưa gặp khó khăn thôi.",1,0,0,0,0,0,1,0,0,0,0
"Bạn bè khen tôi chu đáo, nhưng tôi nghĩ tôi chỉ đang lo xa thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi vượt qua được bệnh tật, nhưng tôi nghĩ là do sức đề kháng tự nhiên thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được mời hợp tác, nhưng đó chỉ là do họ cần người thôi chứ tôi không có gì đặc biệt.",1,0,0,0,0,0,1,0,0,0,0
"Mọi người nói tôi có khả năng thuyết phục, nhưng tôi chỉ đang nói nhiều thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi đạt được thành công nhỏ, nhưng tôi nghĩ đó chỉ là do may mắn đến với tôi thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi có được một mối quan hệ tốt, nhưng tôi nghĩ đó là do tôi chịu đựng thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được điểm cao môn văn, nhưng chắc là do tôi học thuộc thôi.",1,0,0,0,0,0,1,0,0,0,0
"Mọi người khen tôi có sự nhiệt tình, nhưng tôi nghĩ tôi chỉ đang cố gắng thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi hoàn thành công việc tốt, nhưng đó chỉ là do tôi làm đi làm lại thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi có được sự ủng hộ, nhưng tôi nghĩ đó là do tôi hay giúp đỡ mọi người thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi giải quyết được vấn đề cá nhân, nhưng đó chỉ là do tôi được tư vấn thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được nhận lời khen, nhưng tôi nghĩ đó chỉ là những lời xã giao thôi.",1,0,0,0,0,0,1,0,0,0,0
"Mọi người nói tôi có kỹ năng tốt, nhưng tôi nghĩ đó chỉ là do tôi thực hành nhiều thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi vượt qua được nỗi sợ hãi, nhưng đó chỉ là do tôi không còn lựa chọn nào khác thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi có một cuộc sống ổn định, nhưng tôi nghĩ đó là do tôi không dám thay đổi thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được giao trọng trách lớn, nhưng đó chỉ là do không ai muốn nhận thôi.",1,0,0,0,0,0,1,0,0,0,0
"Mọi người khen tôi có ý chí mạnh mẽ, nhưng tôi nghĩ tôi chỉ đang cứng đầu thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi đạt được thành quả, nhưng tôi nghĩ đó chỉ là do tôi gặp thời thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi có được sự bình yên trong tâm hồn, nhưng tôi nghĩ đó là do tôi không còn kỳ vọng gì nữa thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được mọi người yêu quý, nhưng tôi nghĩ đó là do tôi dễ tính thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi hoàn thành bài tập khó, nhưng tôi nghĩ đó chỉ là do tôi có nhiều thời gian thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi có được niềm vui, nhưng tôi nghĩ đó chỉ là niềm vui thoáng qua thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được bạn bè giúp đỡ, nhưng tôi nghĩ đó là do họ thương hại thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi đạt được thành tựu, nhưng đó chỉ là do tôi không ngừng cố gắng thôi.",1,0,0,0,0,0,1,0,0,0,0
"Mọi người nói tôi có sự kiên nhẫn, nhưng tôi nghĩ tôi chỉ đang chịu đựng thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được khen là người có trách nhiệm, nhưng tôi nghĩ đó chỉ là do tôi sợ bị chỉ trích thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi vượt qua được khó khăn, nhưng đó chỉ là do tôi không có lựa chọn nào khác thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi có một cuộc sống tốt đẹp, nhưng tôi nghĩ đó là do tôi may mắn thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được mọi người tin tưởng, nhưng tôi nghĩ đó là do tôi không bao giờ thể hiện cảm xúc thật của mình thôi.",1,0,0,0,0,0,1,0,0,0,0
"Dự án thành công không phải do tôi giỏi, chỉ là may mắn thôi.",1,0,0,0,0,0,1,0,0,0,0
"Mọi người khen tôi làm tốt, nhưng tôi biết là tôi chưa đạt đến mức đó.",1,0,0,0,0,0,1,0,0,0,0
"Cô ấy nói thích tôi, chắc là chỉ nói cho vui chứ chẳng thật lòng.",1,0,0,0,0,0,1,0,0,0,0
"Tôi giúp được người khác, nhưng ai cũng làm được thôi, đâu có gì to tát.",1,0,0,0,0,0,1,0,0,0,0
"Đạt được thành tích này là do có người khác giúp sức, tôi chẳng làm được gì nhiều.",1,0,0,0,0,0,1,0,0,0,0
"Sếp khen tôi trình bày tốt, chắc là để động viên nhân viên mới như tôi thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi thi đậu là do ăn may, chứ kiến thức của tôi vẫn còn yếu lắm.",1,0,0,0,0,0,1,0,0,0,0
"Thứ hạng này không phản ánh đúng năng lực của tôi, chắc là do đối thủ yếu hơn.",1,0,0,0,0,0,1,0,0,0,0
"Người ta nói tôi làm việc chăm chỉ, nhưng tôi chỉ đang làm những gì cần làm thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được thưởng, nhưng đây chỉ là khoản tiền nhỏ, không đáng kể.",1,0,0,0,0,0,1,0,0,0,0
"Họ mời tôi tham gia dự án lớn, chắc là vì thiếu người thôi.",1,0,0,0,0,0,1,0,0,0,0
"Bài thuyết trình của tôi được đánh giá cao, nhưng chắc là do chủ đề hay.",1,0,0,0,0,0,1,0,0,0,0
"Tôi nhận được nhiều lời khen, nhưng tôi nghĩ họ chỉ đang lịch sự thôi.",1,0,0,0,0,0,1,0,0,0,0
"Thành công này là công sức của cả nhóm, tôi chỉ đóng góp một phần nhỏ.",1,0,0,0,0,0,1,0,0,0,0
"Mọi người nói tôi có năng khiếu, nhưng tôi thấy bình thường mà.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được tăng lương, nhưng tôi nghĩ mình vẫn chưa xứng đáng đâu.",1,0,0,0,0,0,1,0,0,0,0
"Khách hàng hài lòng, nhưng chắc là vì sản phẩm của công ty tốt sẵn rồi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi tìm được việc mới, nhưng đó chỉ là một công việc tạm thời thôi.",1,0,0,0,0,0,1,0,0,0,0
"Người yêu nói tôi xinh đẹp, chắc là vì cô ấy yêu tôi thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi chiến thắng cuộc thi, nhưng tôi thấy đối thủ cũng không quá mạnh.",1,0,0,0,0,0,1,0,0,0,0
"Đề tài của tôi được chấp nhận, nhưng chắc là do may mắn chọn được đề tài hay.",1,0,0,0,0,0,1,0,0,0,0
"Tôi giúp đỡ được người khó khăn, nhưng đó là trách nhiệm của mỗi người mà.",1,0,0,0,0,0,1,0,0,0,0
"Tôi nhận được bằng khen, nhưng tôi nghĩ ai cố gắng cũng sẽ được thôi.",1,0,0,0,0,0,1,0,0,0,0
"Mọi người khen tôi có gu ăn mặc, nhưng tôi chỉ mặc đồ thấy thoải mái thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được vào đội tuyển, nhưng chắc là vì có vài người nghỉ nên mới đến lượt tôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi có kết quả tốt, nhưng tôi nghĩ là tôi chưa thực sự cố gắng hết sức đâu.",1,0,0,0,0,0,1,0,0,0,0
"Được khen là nấu ăn ngon, nhưng chắc là vì mọi người đang đói thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được chọn làm trưởng nhóm, nhưng chắc là vì không ai muốn làm thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi hoàn thành sớm công việc, nhưng ai cũng có thể làm được vậy mà.",1,0,0,0,0,0,1,0,0,0,0
"Cô ấy nói tôi tốt bụng, nhưng tôi chỉ làm điều mà một người bình thường nên làm.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được điểm cao môn tiếng Anh, chắc là do tôi may mắn thôi.",1,0,0,0,0,0,1,0,0,0,0
"Mọi người khen tôi hòa đồng, nhưng tôi thấy mình khá hướng nội.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được vinh danh, nhưng giải thưởng này không quá quan trọng đâu.",1,0,0,0,0,0,1,0,0,0,0
"Người ta nói tôi có giọng hát hay, nhưng tôi thấy bình thường.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được nhận học bổng, nhưng tôi biết có nhiều người giỏi hơn tôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi giải quyết được vấn đề khó, nhưng chắc là do tôi may mắn tìm được cách thôi.",1,0,0,0,0,0,1,0,0,0,0
"Mọi người khen tôi có ý tưởng độc đáo, nhưng tôi thấy nó khá đơn giản.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được tăng lương, nhưng tôi nghĩ mình vẫn chưa đóng góp đủ.",1,0,0,0,0,0,1,0,0,0,0
"Khách hàng vui vẻ, nhưng chắc là vì họ vốn là người dễ tính thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi tìm thấy một công việc phù hợp, nhưng ai cũng có thể tìm được mà.",1,0,0,0,0,0,1,0,0,0,0
"Bạn bè khen tôi giỏi, nhưng tôi thấy mình còn nhiều thiếu sót.",1,0,0,0,0,0,1,0,0,0,0
"Tôi giành được chiến thắng, nhưng đối thủ không thực sự mạnh.",1,0,0,0,0,0,1,0,0,0,0
"Đề tài của tôi được duyệt, nhưng tôi nghĩ nó cũng không quá xuất sắc.",1,0,0,0,0,0,1,0,0,0,0
"Tôi giúp đỡ mọi người, nhưng đó là điều hiển nhiên cần làm.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được tặng hoa, nhưng chắc là vì có dịp đặc biệt thôi.",1,0,0,0,0,0,1,0,0,0,0
"Mọi người nói tôi có khả năng lãnh đạo, nhưng tôi thấy mình chỉ đang cố gắng thôi.",1,0,0,0,0,0,1,0,0,0,0
